timestamp,vector_x,vector_y,vector_z,gaze_pitch,gaze_yaw,roll,pitch,yaw,distance
1742417665.7369404,-0.6550485956802723,-0.21541286675169036,-0.01995050011839483,-15.17000323740829,-5.936667438565156,-28.16706891167999,16.5599091399287,-15.672404501448096,63.764475023266115
1742417665.9902568,-0.6044785079176385,0.9196789488110702,-0.997050591849306,-18.18985709501607,-29.42018567842292,-21.147619780000618,-17.213896602472225,-10.965641698385692,62.16629117936705
1742417666.2435734,0.11775389416986726,0.3950370030098409,-0.041175390391435585,-25.32099851792368,-5.7974772107824855,-3.7846482451227708,-14.756660611535802,-22.373644893817996,63.31950150775178
1742417666.4968898,-0.8799165232603208,-0.6342926420441852,-0.5383476690355433,-19.893940527112193,10.812082996892485,-16.76674143281706,12.671955358243785,-29.59640717661463,55.58338544014826
1742417666.7502062,-0.7824529700657648,-0.9482405903519013,-0.8503138633723031,-8.644121428035355,-14.358375910590858,15.10522719416003,28.51955660629551,24.076664260945662,50.723966866043796
1742417667.0035229,-0.071770364307985,0.03410360864445794,-0.9662548306220762,-11.687467444111135,11.955225013534736,16.18026283432681,9.712593787406497,-29.554625010762773,40.487013930109455
1742417667.2568393,0.366737216333052,-0.08575810748951929,-0.6612041365256678,-4.417942261493945,18.702591003337773,12.883311414506437,28.279103964803447,14.84660718601107,57.39699766960349
1742417667.510156,-0.5696670438944147,-0.29439409665025007,-0.47147956796885016,-14.748876203586041,-27.687766742361802,1.428066206009305,-7.953758953358722,-9.630691927453832,59.0538582010098
1742417667.7634723,-0.4431533606784952,-0.7017017185310013,0.19304130141245457,-29.39803837787749,-25.015437753487447,15.706044330966357,-17.21769417121575,-27.0516007876955,52.0505510784759
1742417668.016789,0.38471546721493,0.32707853701331424,-0.8260136251187236,-18.860067206038256,2.3862534378764835,5.061634894457548,-7.347933022688778,2.847528283872272,62.034849413374104
1742417668.2701054,-0.8705176048131964,-0.24848869246211258,-0.394275047143954,5.207630679151485,-9.020772485731555,25.231831954437688,0.11092894819623922,-12.97813070535706,62.42713404043148
1742417668.523422,0.9979929665965634,0.299766709402264,-0.8722078092951573,-22.819569260683714,-23.38906995082489,10.0534402214724,-24.70855514767099,-21.620193356461577,66.06448531965962
1742417668.7767384,-0.16147099349079186,0.8961678210978907,0.5170158327191485,-7.635518753589345,6.724556137736627,-1.726281457723566,28.70326197278829,-24.744462152639336,67.52134630192434
1742417669.030055,0.24050378428596497,0.544407743165717,0.47296293546803136,29.320358632843174,4.5206150662846625,-3.265149314771808,-21.375758710855113,-5.484733349126021,45.26801666173265
1742417669.2833714,-0.16079753774221373,0.7128787669296035,0.27315715975944843,-15.578178790783209,-20.414312245398328,-15.975667359478452,19.147382879651467,1.6913202705925663,63.41335549576425
1742417669.5366879,-0.2761584930826708,0.23887711199968864,-0.1758772592138913,16.298781596203938,-2.1574957168869275,-10.678968617064072,-24.502956759931646,-3.7867381958877537,42.67652460749888
1742417669.7900045,-0.16406208012213974,0.04808475625964692,-0.2779093160888657,3.5773215058287775,-12.36625464738918,-12.643007077354081,26.17435793486907,27.895615603006213,48.233982046918776
1742417670.043321,0.6693196868873219,-0.6198455671438636,0.0016424231230116604,-25.618525269647648,-18.087843273469073,-26.67398692569915,6.942909415750677,12.409446946595303,67.45270823686747
1742417670.2966375,0.35481403904333675,-0.4949109070645308,0.7221717787692759,11.432461930095165,21.478034756515022,-23.945662787272305,-18.49089578208008,19.02087868015264,62.046791980893644
1742417670.549954,0.2449922183233273,-0.4635497612321027,0.8876405099752944,-14.692410592740861,13.34531495277789,24.871714032541,-18.318737521624573,-14.92462259103704,54.02514176798848
1742417670.8032706,0.6591535442926204,-0.6003800045716123,-0.113361703289389,24.771979007724575,27.614559336578644,-18.1745931072688,14.636720402745915,-3.7005107458055555,57.013157286626324
1742417671.056587,0.06973243751353175,0.7028555976309523,0.13506956927376756,-22.987907227624262,29.458737227096634,29.445941430390135,-15.024582347665302,-24.60725016077913,52.7726785354884
1742417671.3099036,-0.6580096973654324,-0.6925213931767518,0.995418808446014,-19.839907421955495,-0.12910382097476258,-11.300045157019564,7.069372781133808,-26.333170772016366,69.79891639674601
1742417671.56322,-0.9105627848408355,-0.21462730066018043,-0.4012576451278633,18.876301973199062,13.046897920277416,-23.19229971525016,7.0477200657993535,-17.011758210178513,67.80717523811838
